OrderID,OrderDate,ShipDate,ShipMode,CustomerID,Sales,Quantity,Discount,Profit,ProductCount
CA-2016-123806,2016-11-24 00:00:00.000000,2016-11-27 00:00:00.000000,Second Class,LA-16780,207.76,4,0.0,85.1816,1
US-2017-158505,2017-07-21 00:00:00.000000,2017-07-21 00:00:00.000000,Same Day,SF-20200,97.91799999999999,10,0.2,13.8308,2
CA-2015-142692,2015-10-23 00:00:00.000000,2015-10-28 00:00:00.000000,Standard Class,AG-10495,3.592,1,0.2,1.1225,1
CA-2015-123456,2015-07-09 00:00:00.000000,2015-07-13 00:00:00.000000,Standard Class,KN-16450,48.632,2,0.8,-121.58,1
CA-2017-151358,2017-08-18 00:00:00.000000,2017-08-22 00:00:00.000000,Standard Class,NF-18595,323.1,2,0.0,61.389,1
US-2016-107440,2016-04-16 00:00:00.000000,2016-04-20 00:00:00.000000,Standard Class,BS-11365,9135.189999999999,14,0.0,2381.1596,3
CA-2014-166989,2014-11-14 00:00:00.000000,2014-11-18 00:00:00.000000,Standard Class,RM-19675,80.624,4,0.1,19.848,2
CA-2014-103100,2014-12-20 00:00:00.000000,2014-12-23 00:00:00.000000,First Class,AB-10105,1107.66,4,0.0,498.5208,2
CA-2015-105690,2015-11-21 00:00:00.000000,2015-11-26 00:00:00.000000,Second Class,CA-11965,697.8208,5,0.72,92.93280000000001,3
CA-2017-127516,2017-12-28 00:00:00.000000,2018-01-03 00:00:00.000000,Standard Class,EH-14005,64.784,1,0.2,-12.9568,1
US-2015-117184,2015-05-17 00:00:00.000000,2015-05-21 00:00:00.000000,Standard Class,ON-18715,47.368,8,1.0,-44.989200000000004,2
CA-2017-102407,2017-12-09 00:00:00.000000,2017-12-13 00:00:00.000000,Second Class,AT-10435,1096.4879999999998,12,0.2,93.2382,3
CA-2017-130967,2017-03-10 00:00:00.000000,2017-03-16 00:00:00.000000,Standard Class,EB-13870,53.982,3,0.4,-10.7964,1
CA-2017-101581,2017-10-22 00:00:00.000000,2017-10-27 00:00:00.000000,Standard Class,DW-13195,177.225,5,0.5,-120.513,1
CA-2017-169124,2017-07-03 00:00:00.000000,2017-07-10 00:00:00.000000,Standard Class,MB-17305,129.39,3,0.0,54.3438,1
CA-2017-117261,2017-09-04 00:00:00.000000,2017-09-10 00:00:00.000000,Standard Class,TH-21235,54.32,4,0.0,0.5432,1
CA-2017-129021,2017-08-23 00:00:00.000000,2017-08-26 00:00:00.000000,Second Class,PO-18850,4590.344,28,1.0,358.546,5
CA-2014-123253,2014-08-22 00:00:00.000000,2014-08-25 00:00:00.000000,Second Class,DE-13255,3.912,1,0.2,1.0269,1
CA-2016-121601,2016-10-04 00:00:00.000000,2016-10-04 00:00:00.000000,Same Day,MO-17500,59.752,7,0.2,19.4194,1
CA-2014-162278,2014-10-26 00:00:00.000000,2014-10-30 00:00:00.000000,Second Class,AH-10585,447.88,9,0.2,41.592,2
CA-2016-161095,2016-06-28 00:00:00.000000,2016-06-28 00:00:00.000000,Same Day,CS-12250,41.32,5,0.4,14.5589,2
CA-2014-125829,2014-11-04 00:00:00.000000,2014-11-11 00:00:00.000000,Standard Class,WB-21850,1729.4160000000002,21,0.8,159.6372,5
CA-2014-123127,2014-09-08 00:00:00.000000,2014-09-12 00:00:00.000000,Standard Class,SP-20620,16.78,2,0.0,4.195,1
CA-2015-115945,2015-06-25 00:00:00.000000,2015-07-01 00:00:00.000000,Standard Class,AB-10165,413.942,8,0.2,42.1019,3
CA-2015-136735,2015-07-26 00:00:00.000000,2015-08-02 00:00:00.000000,Standard Class,HA-14920,167.86,2,0.0,78.8942,1
US-2017-136189,2017-12-07 00:00:00.000000,2017-12-11 00:00:00.000000,Standard Class,DC-13285,82.38,6,0.0,25.5378,1
CA-2014-152345,2014-12-29 00:00:00.000000,2015-01-03 00:00:00.000000,Second Class,ST-20530,57.266,4,0.2,2.2953,2
US-2015-147662,2015-02-14 00:00:00.000000,2015-02-19 00:00:00.000000,Standard Class,KB-16315,427.548,13,2.2,-92.83680000000001,5
CA-2016-153346,2016-01-25 00:00:00.000000,2016-01-27 00:00:00.000000,First Class,TB-21355,27.21,8,0.0,10.5825,2
CA-2017-118360,2017-04-01 00:00:00.000000,2017-04-07 00:00:00.000000,Standard Class,JC-15775,42.93,9,0.0,19.3185,1
CA-2017-149853,2017-10-03 00:00:00.000000,2017-10-09 00:00:00.000000,Standard Class,PO-18850,33.472,8,0.4,6.5632,2
CA-2017-107909,2017-09-01 00:00:00.000000,2017-09-06 00:00:00.000000,Standard Class,SS-20875,42.91,6,0.2,14.8186,2
CA-2015-112375,2015-12-21 00:00:00.000000,2015-12-27 00:00:00.000000,Standard Class,RD-19720,78.19200000000001,8,0.4,23.8458,2
CA-2015-154795,2015-12-20 00:00:00.000000,2015-12-24 00:00:00.000000,Standard Class,GZ-14470,22.288,3,0.4,6.7232,2
CA-2015-125234,2015-11-27 00:00:00.000000,2015-12-01 00:00:00.000000,Standard Class,SN-20710,221.79,6,0.0,76.1691,2
CA-2017-133501,2017-08-27 00:00:00.000000,2017-09-01 00:00:00.000000,Standard Class,DK-12895,5.184,1,0.2,1.8144,1
US-2014-129609,2014-03-22 00:00:00.000000,2014-03-22 00:00:00.000000,Same Day,VM-21835,16.28,2,0.0,6.512,1
CA-2017-130309,2017-12-17 00:00:00.000000,2017-12-21 00:00:00.000000,Standard Class,GB-14575,544.38,3,0.0,157.8702,1
CA-2017-105410,2017-03-19 00:00:00.000000,2017-03-22 00:00:00.000000,First Class,ND-18370,976.828,18,0.4,-27.878,4
CA-2016-120355,2016-09-18 00:00:00.000000,2016-09-25 00:00:00.000000,Standard Class,MM-17260,692.5020000000001,5,0.1,166.5056,2
CA-2017-169894,2017-11-24 00:00:00.000000,2017-11-29 00:00:00.000000,Second Class,MV-17485,436.596,10,0.8999999999999999,-56.784800000000004,2
US-2017-100482,2017-04-11 00:00:00.000000,2017-04-15 00:00:00.000000,Standard Class,JL-15130,43.888000000000005,4,0.4,-3.2788000000000004,2
CA-2017-107748,2017-12-10 00:00:00.000000,2017-12-12 00:00:00.000000,Second Class,AG-10330,108.80000000000001,6,0.2,40.962799999999994,2
CA-2017-153654,2017-11-24 00:00:00.000000,2017-11-26 00:00:00.000000,Second Class,MD-17860,19.008,8,0.7,-12.672,1
CA-2015-155600,2015-12-04 00:00:00.000000,2015-12-07 00:00:00.000000,Second Class,RO-19780,1635.018,11,0.8999999999999999,-1053.3600000000001,2
CA-2017-162565,2017-12-11 00:00:00.000000,2017-12-11 00:00:00.000000,Same Day,RR-19315,608.552,5,1.1,-77.3036,3
CA-2016-127642,2016-05-21 00:00:00.000000,2016-05-23 00:00:00.000000,First Class,CP-12340,111.96,2,0.0,54.8604,1
US-2017-163195,2017-02-17 00:00:00.000000,2017-02-21 00:00:00.000000,Second Class,LL-16840,29.16,3,0.0,8.4564,1
CA-2017-111332,2017-05-20 00:00:00.000000,2017-05-22 00:00:00.000000,Second Class,NC-18340,891.53,24,0.0,216.59069999999997,5
CA-2017-117044,2017-09-11 00:00:00.000000,2017-09-13 00:00:00.000000,Second Class,HA-14920,31.072000000000003,10,0.4,9.71,2
US-2016-165078,2016-11-05 00:00:00.000000,2016-11-10 00:00:00.000000,Standard Class,MA-17995,196.33,12,0.0,91.4608,3
US-2017-169320,2017-07-23 00:00:00.000000,2017-07-25 00:00:00.000000,Second Class,LH-16900,171.43,7,0.0,16.6721,2
CA-2016-158575,2016-11-18 00:00:00.000000,2016-11-24 00:00:00.000000,Standard Class,SB-20290,103.968,6,0.2,16.8948,1
CA-2014-166954,2014-04-25 00:00:00.000000,2014-04-30 00:00:00.000000,Standard Class,BT-11305,2061.01,13,0.2,290.8953,3
CA-2015-140830,2015-11-30 00:00:00.000000,2015-12-02 00:00:00.000000,Second Class,PS-18970,89.36,4,0.0,40.5616,2
CA-2015-152891,2015-10-25 00:00:00.000000,2015-10-30 00:00:00.000000,Standard Class,TB-21625,313.626,6,0.2,-15.325499999999998,2
US-2015-122784,2015-07-20 00:00:00.000000,2015-07-27 00:00:00.000000,Standard Class,RA-19915,1454.838,16,1.6,-169.70300000000003,4
CA-2016-156811,2016-10-27 00:00:00.000000,2016-11-02 00:00:00.000000,Standard Class,BP-11095,68.952,7,0.2,19.6809,2
CA-2017-111556,2017-11-20 00:00:00.000000,2017-11-22 00:00:00.000000,First Class,CD-11920,1559.6680000000001,15,0.2,344.053,4
CA-2016-108868,2016-09-08 00:00:00.000000,2016-09-12 00:00:00.000000,Standard Class,KB-16585,130.328,7,0.4,27.892699999999998,2
CA-2014-142965,2014-07-20 00:00:00.000000,2014-07-20 00:00:00.000000,Same Day,SW-20245,53.344,4,0.8999999999999999,-27.0848,2
CA-2016-148740,2016-11-15 00:00:00.000000,2016-11-19 00:00:00.000000,Standard Class,AH-10690,361.376,2,0.2,27.1032,1
US-2014-138758,2014-07-07 00:00:00.000000,2014-07-11 00:00:00.000000,Standard Class,JL-15835,241.19400000000002,4,0.5,-34.6598,2
CA-2016-131737,2016-03-17 00:00:00.000000,2016-03-17 00:00:00.000000,Same Day,GZ-14470,2073.3500000000004,13,0.0,640.1885,3
CA-2016-114538,2016-12-26 00:00:00.000000,2016-12-27 00:00:00.000000,First Class,RC-19825,11.328,2,0.2,2.5488,1
CA-2014-127936,2014-09-02 00:00:00.000000,2014-09-04 00:00:00.000000,First Class,CL-12565,21.24,3,0.0,8.0712,1
CA-2015-164336,2015-07-05 00:00:00.000000,2015-07-10 00:00:00.000000,Standard Class,MW-18220,73.776,6,0.4,-0.2610000000000001,2
CA-2016-100041,2016-11-20 00:00:00.000000,2016-11-25 00:00:00.000000,Standard Class,BF-10975,328.54,6,0.0,157.37770000000003,3
US-2014-154879,2014-05-06 00:00:00.000000,2014-05-11 00:00:00.000000,Standard Class,SN-20710,113.72,8,0.0,32.9398,2
CA-2014-130624,2014-06-21 00:00:00.000000,2014-06-24 00:00:00.000000,First Class,TB-21280,697.32,9,0.0,196.5762,3
CA-2017-132339,2017-08-19 00:00:00.000000,2017-08-23 00:00:00.000000,Standard Class,JB-15400,387.99,1,0.0,182.3553,1
CA-2014-153983,2014-11-29 00:00:00.000000,2014-12-06 00:00:00.000000,Standard Class,AH-10210,606.3199999999999,7,0.2,87.19,2
CA-2017-112900,2017-04-09 00:00:00.000000,2017-04-12 00:00:00.000000,Second Class,KL-16645,478.24,8,0.0,219.9904,1
CA-2014-160157,2014-12-20 00:00:00.000000,2014-12-27 00:00:00.000000,Standard Class,MH-17455,190.848,3,0.2,-21.4704,1
CA-2014-139633,2014-12-17 00:00:00.000000,2014-12-24 00:00:00.000000,Standard Class,EC-14050,5.484,4,0.7,-4.0216,1
CA-2015-163090,2015-11-17 00:00:00.000000,2015-11-21 00:00:00.000000,Second Class,GH-14665,40.92,5,0.2,3.069,1
CA-2014-117016,2014-03-04 00:00:00.000000,2014-03-09 00:00:00.000000,Standard Class,SC-20095,15.552,3,0.2,2.3328,1
CA-2017-159464,2017-05-18 00:00:00.000000,2017-05-19 00:00:00.000000,First Class,TB-21355,524.85,18,0.0,166.2205,5
US-2017-103226,2017-09-22 00:00:00.000000,2017-09-28 00:00:00.000000,Standard Class,DW-13195,27.18,3,0.0,12.231,1
CA-2017-119452,2017-03-21 00:00:00.000000,2017-03-27 00:00:00.000000,Standard Class,CL-12565,1805.88,6,0.0,523.7052,1
CA-2017-147725,2017-09-14 00:00:00.000000,2017-09-14 00:00:00.000000,Same Day,LT-17110,70.95,3,0.0,18.447,1
CA-2016-168893,2016-11-03 00:00:00.000000,2016-11-08 00:00:00.000000,Second Class,AP-10915,903.7700000000001,16,0.0,183.6164,5
CA-2016-163398,2016-05-03 00:00:00.000000,2016-05-08 00:00:00.000000,Standard Class,CB-12415,55.971999999999994,11,1.8,-72.1581,3
CA-2016-162726,2016-12-27 00:00:00.000000,2017-01-02 00:00:00.000000,Standard Class,MT-17815,34.048,6,0.4,11.0288,2
US-2016-111290,2016-07-22 00:00:00.000000,2016-07-26 00:00:00.000000,Standard Class,DK-13375,1137.4,16,0.0,197.5665,4
US-2014-147704,2014-11-16 00:00:00.000000,2014-11-21 00:00:00.000000,Standard Class,SR-20740,308.6,20,0.0,107.7118,4
CA-2015-121965,2015-06-19 00:00:00.000000,2015-06-23 00:00:00.000000,Standard Class,LH-17155,205.73,6,0.0,94.87389999999999,3
CA-2016-147137,2016-07-04 00:00:00.000000,2016-07-06 00:00:00.000000,First Class,AA-10645,1376.445,16,0.15,255.59060000000002,4
US-2015-146745,2015-09-03 00:00:00.000000,2015-09-08 00:00:00.000000,Standard Class,AS-10630,135.936,4,0.4,-10.807599999999999,2
CA-2017-115175,2017-08-07 00:00:00.000000,2017-08-12 00:00:00.000000,Standard Class,MC-17575,244.55,5,0.0,114.9385,1
CA-2017-105851,2017-03-13 00:00:00.000000,2017-03-20 00:00:00.000000,Standard Class,SE-20110,1332.496,2,0.2,-299.8116,1
US-2017-125717,2017-09-28 00:00:00.000000,2017-10-01 00:00:00.000000,First Class,DS-13030,535.264,14,1.7,-52.2346,6
CA-2015-163895,2015-08-07 00:00:00.000000,2015-08-11 00:00:00.000000,Standard Class,NS-18640,3.304,1,0.2,1.1151,1
CA-2017-168641,2017-11-24 00:00:00.000000,2017-12-01 00:00:00.000000,Standard Class,KA-16525,518.868,15,0.2,76.45459999999999,4
CA-2017-156895,2017-05-08 00:00:00.000000,2017-05-12 00:00:00.000000,Standard Class,DJ-13510,128.058,3,0.3,-23.7822,1
CA-2017-121300,2017-09-29 00:00:00.000000,2017-09-29 00:00:00.000000,Same Day,MG-17680,693.1300000000001,15,1.5,-123.2742,6
CA-2017-130211,2017-10-22 00:00:00.000000,2017-10-22 00:00:00.000000,Same Day,BD-11620,582.0699999999999,5,0.0,78.0919,2
CA-2014-147235,2014-03-24 00:00:00.000000,2014-03-28 00:00:00.000000,Standard Class,CD-11920,24.9,5,0.0,11.703,1
CA-2016-109365,2016-11-03 00:00:00.000000,2016-11-08 00:00:00.000000,Standard Class,XP-21865,561.73,32,0.4,255.4442,7
CA-2015-162621,2015-09-05 00:00:00.000000,2015-09-11 00:00:00.000000,Standard Class,CA-12055,89.86,17,1.8,-47.729,3
CA-2017-105921,2017-08-14 00:00:00.000000,2017-08-21 00:00:00.000000,Standard Class,JM-15250,418.296,3,0.2,5.2287,1
CA-2014-150798,2014-12-01 00:00:00.000000,2014-12-03 00:00:00.000000,Second Class,JK-15730,1614.1240000000003,17,1.1,72.1372,4
CA-2017-112753,2017-06-18 00:00:00.000000,2017-06-23 00:00:00.000000,Standard Class,CC-12670,956.8035,15,0.15,94.6449,2
CA-2017-155075,2017-12-02 00:00:00.000000,2017-12-09 00:00:00.000000,Standard Class,GW-14605,631.176,4,0.7,-462.8624,1
CA-2014-103401,2014-11-21 00:00:00.000000,2014-11-26 00:00:00.000000,Standard Class,GR-14560,12.96,2,0.0,6.2208,1
CA-2016-124814,2016-04-10 00:00:00.000000,2016-04-16 00:00:00.000000,Standard Class,FM-14215,36.16,7,0.2,14.340799999999998,2
CA-2014-116757,2014-06-30 00:00:00.000000,2014-07-04 00:00:00.000000,Standard Class,MS-17980,47.232,11,0.4,16.2648,2
US-2014-138247,2014-12-24 00:00:00.000000,2014-12-29 00:00:00.000000,Standard Class,BF-11170,1461.172,17,0.4,188.78249999999997,6
CA-2017-167003,2017-05-23 00:00:00.000000,2017-05-29 00:00:00.000000,Standard Class,VS-21820,171.288,3,0.2,-6.4233,1
CA-2016-119935,2016-11-10 00:00:00.000000,2016-11-14 00:00:00.000000,Standard Class,KM-16225,119.25999999999999,4,0.0,56.4988,2
CA-2016-118969,2016-10-02 00:00:00.000000,2016-10-03 00:00:00.000000,First Class,LP-17095,54.792,6,0.7,-40.1808,1
CA-2016-145240,2016-09-06 00:00:00.000000,2016-09-08 00:00:00.000000,First Class,BG-11740,10.784,1,0.2,0.8088,1
CA-2016-120873,2016-10-27 00:00:00.000000,2016-11-01 00:00:00.000000,Second Class,BW-11200,290.98,1,0.0,75.6548,1
US-2017-111920,2017-10-22 00:00:00.000000,2017-10-26 00:00:00.000000,Standard Class,PS-18970,36.44,4,0.0,12.0252,1
US-2016-128678,2016-09-15 00:00:00.000000,2016-09-20 00:00:00.000000,Standard Class,RB-19570,70.064,12,0.2,25.8738,2
CA-2016-101385,2016-09-25 00:00:00.000000,2016-10-01 00:00:00.000000,Standard Class,JW-16075,16.56,4,0.0,6.9552,1
CA-2017-107167,2017-06-10 00:00:00.000000,2017-06-14 00:00:00.000000,Standard Class,ND-18460,1347.52,8,0.2,84.22,1
CA-2014-109491,2014-02-20 00:00:00.000000,2014-02-26 00:00:00.000000,Standard Class,LC-16930,82.63,7,0.0,29.3404,2
CA-2017-105445,2017-02-20 00:00:00.000000,2017-02-25 00:00:00.000000,Second Class,BP-11095,9.432,3,0.2,3.0654,1
CA-2014-107454,2014-11-02 00:00:00.000000,2014-11-06 00:00:00.000000,Standard Class,RD-19720,124.2,13,0.0,40.157399999999996,2
US-2017-105046,2017-07-17 00:00:00.000000,2017-07-23 00:00:00.000000,Standard Class,BE-11335,408.96,11,0.0,129.9066,3
CA-2017-152856,2017-09-08 00:00:00.000000,2017-09-10 00:00:00.000000,Second Class,RS-19765,116.832,4,0.2,33.5892,1
CA-2016-134691,2016-11-14 00:00:00.000000,2016-11-18 00:00:00.000000,Standard Class,KC-16540,2.296,2,0.8,-3.9032,1
CA-2016-118759,2016-11-14 00:00:00.000000,2016-11-17 00:00:00.000000,First Class,MB-17305,448.44599999999997,5,0.1,83.0488,2
CA-2014-140403,2014-10-10 00:00:00.000000,2014-10-10 00:00:00.000000,Same Day,TN-21040,137.632,5,0.2,21.2518,2
CA-2015-163104,2015-03-19 00:00:00.000000,2015-03-26 00:00:00.000000,Standard Class,MC-18130,11.96,2,0.0,5.8604,1
CA-2017-138464,2017-07-08 00:00:00.000000,2017-07-12 00:00:00.000000,Standard Class,VF-21715,133.576,13,0.2,45.6732,4
CA-2015-104129,2015-02-27 00:00:00.000000,2015-03-02 00:00:00.000000,Standard Class,ES-14080,599.9,9,0.3,-27.1642,2
US-2017-132206,2017-06-16 00:00:00.000000,2017-06-21 00:00:00.000000,Standard Class,MK-17905,5.936,7,0.8,-8.904,1
CA-2017-113474,2017-03-30 00:00:00.000000,2017-03-31 00:00:00.000000,First Class,TM-21490,325.86,2,0.0,149.8956,1
CA-2015-126557,2015-07-12 00:00:00.000000,2015-07-17 00:00:00.000000,Second Class,RL-19615,1745.399,28,2.5,109.9847,7
US-2017-107636,2017-04-30 00:00:00.000000,2017-05-02 00:00:00.000000,First Class,NM-18520,5.76,2,0.0,2.8224,1
US-2014-165862,2014-07-13 00:00:00.000000,2014-07-17 00:00:00.000000,Standard Class,GK-14620,351.216,3,0.2,4.3902,1
US-2014-106334,2014-12-27 00:00:00.000000,2015-01-02 00:00:00.000000,Standard Class,JF-15490,243.12,6,0.2,28.805999999999997,2
CA-2016-101448,2016-02-27 00:00:00.000000,2016-03-01 00:00:00.000000,Second Class,EB-13930,56.82,3,0.0,28.41,1
CA-2015-130218,2015-03-23 00:00:00.000000,2015-03-26 00:00:00.000000,First Class,SG-20470,59.480000000000004,8,0.0,14.7604,2
US-2017-117331,2017-10-21 00:00:00.000000,2017-10-28 00:00:00.000000,Standard Class,ND-18370,8.559,1,0.7,-6.5619,1
CA-2014-127383,2014-12-31 00:00:00.000000,2015-01-05 00:00:00.000000,Standard Class,CM-11815,49.568,2,0.2,17.9684,1
CA-2014-110219,2014-05-05 00:00:00.000000,2014-05-08 00:00:00.000000,First Class,EB-13870,127.869,3,0.3,-9.1335,1
CA-2015-118871,2015-12-04 00:00:00.000000,2015-12-09 00:00:00.000000,Second Class,HM-14860,418.192,11,0.2,144.25639999999999,3
CA-2017-129490,2017-09-26 00:00:00.000000,2017-09-30 00:00:00.000000,Standard Class,SJ-20125,419.136,4,0.2,-57.6312,1
CA-2014-101175,2014-12-09 00:00:00.000000,2014-12-14 00:00:00.000000,Standard Class,DM-12955,100.704,6,0.2,-1.2588,1
US-2017-149510,2017-12-03 00:00:00.000000,2017-12-10 00:00:00.000000,Standard Class,MC-17575,98.446,13,1.0999999999999999,-7.722800000000001,3
CA-2015-111990,2015-11-08 00:00:00.000000,2015-11-13 00:00:00.000000,Standard Class,DB-13660,10.476,6,0.8,-17.2854,1
CA-2014-169460,2014-04-19 00:00:00.000000,2014-04-21 00:00:00.000000,Second Class,NF-18595,76.14,3,0.0,26.649,1
US-2015-152128,2015-05-25 00:00:00.000000,2015-05-27 00:00:00.000000,Second Class,NM-18445,149.2,5,0.0,68.2124,2
CA-2017-126662,2017-07-17 00:00:00.000000,2017-07-21 00:00:00.000000,Standard Class,AB-10255,479.984,2,0.2,89.997,1
CA-2016-139395,2016-12-12 00:00:00.000000,2016-12-18 00:00:00.000000,Standard Class,MG-17650,732.17,18,0.0,203.25420000000003,4
US-2014-121734,2014-04-11 00:00:00.000000,2014-04-16 00:00:00.000000,Standard Class,SE-20110,9.584,1,0.2,3.3544,1
CA-2015-110947,2015-06-09 00:00:00.000000,2015-06-15 00:00:00.000000,Standard Class,AG-10765,113.1,3,0.0,56.55,1
US-2014-150126,2014-07-27 00:00:00.000000,2014-08-02 00:00:00.000000,Standard Class,AS-10045,65.78,11,0.0,32.2322,1
CA-2015-164427,2015-07-31 00:00:00.000000,2015-08-06 00:00:00.000000,Standard Class,AR-10405,239.7,6,0.0,105.468,1
CA-2016-120250,2016-09-19 00:00:00.000000,2016-09-22 00:00:00.000000,First Class,AP-10720,25.632,3,0.2,3.8448,1
CA-2016-121993,2016-06-10 00:00:00.000000,2016-06-12 00:00:00.000000,First Class,JB-16000,23.616,8,0.2,7.9704,1
US-2016-100405,2016-08-26 00:00:00.000000,2016-08-28 00:00:00.000000,Second Class,TS-21430,8.26,2,0.0,3.7996,1
US-2017-163790,2017-11-02 00:00:00.000000,2017-11-04 00:00:00.000000,Second Class,NL-18310,1158.882,31,0.2,282.4405,6
CA-2016-129868,2016-12-26 00:00:00.000000,2016-12-31 00:00:00.000000,Standard Class,MC-18130,1431.078,15,0.6000000000000001,80.74029999999999,6
CA-2016-140564,2016-12-05 00:00:00.000000,2016-12-10 00:00:00.000000,Second Class,TC-21475,33.92,8,0.0,13.2288,1
US-2017-169502,2017-08-28 00:00:00.000000,2017-09-01 00:00:00.000000,Standard Class,MG-17650,113.41,8,0.0,32.4527,2
CA-2015-146948,2015-07-16 00:00:00.000000,2015-07-20 00:00:00.000000,Standard Class,MG-17890,299.75,14,0.0,112.33359999999999,3
US-2015-113327,2015-05-26 00:00:00.000000,2015-05-29 00:00:00.000000,Second Class,BF-11170,352.168,14,0.8,114.55760000000001,4
CA-2015-135020,2015-05-28 00:00:00.000000,2015-06-02 00:00:00.000000,Standard Class,MS-17770,632.856,13,0.2,197.79029999999997,4
US-2017-141852,2017-11-09 00:00:00.000000,2017-11-14 00:00:00.000000,Standard Class,JE-15745,47.12,8,0.0,20.7328,1
CA-2016-109407,2016-01-24 00:00:00.000000,2016-01-26 00:00:00.000000,Second Class,HG-14965,31.36,4,0.0,15.68,1
US-2017-165953,2016-12-31 00:00:00.000000,2017-01-06 00:00:00.000000,Standard Class,EP-13915,71.096,8,0.4,11.789200000000001,2
CA-2016-144540,2016-09-05 00:00:00.000000,2016-09-10 00:00:00.000000,Standard Class,GH-14410,91.23,12,1.0,-162.1275,2
CA-2015-159863,2015-09-04 00:00:00.000000,2015-09-07 00:00:00.000000,Second Class,DS-13180,134.376,3,0.2,6.7188,1
CA-2015-117800,2015-09-21 00:00:00.000000,2015-09-26 00:00:00.000000,Standard Class,TH-21550,1132.8400000000001,5,0.0,288.6394,2
CA-2017-145219,2017-12-24 00:00:00.000000,2017-12-25 00:00:00.000000,First Class,RM-19675,2970.4320000000002,9,0.4,1041.9132,2
CA-2015-161214,2015-10-05 00:00:00.000000,2015-10-08 00:00:00.000000,Second Class,SF-20965,77.55,5,0.0,21.714,1
CA-2017-147228,2017-09-09 00:00:00.000000,2017-09-14 00:00:00.000000,Standard Class,SO-20335,458.98400000000004,12,0.8,61.160199999999996,4
CA-2016-101336,2016-11-13 00:00:00.000000,2016-11-18 00:00:00.000000,Standard Class,CK-12760,279.81,15,0.0,76.4295,4
US-2015-126235,2015-10-15 00:00:00.000000,2015-10-15 00:00:00.000000,Same Day,GA-14725,17.14,2,0.0,6.1704,1
CA-2017-168396,2017-08-03 00:00:00.000000,2017-08-08 00:00:00.000000,Second Class,BD-11725,175.70999999999998,8,0.0,35.9964,2
CA-2015-130456,2015-08-21 00:00:00.000000,2015-08-26 00:00:00.000000,Standard Class,DS-13180,667.378,7,0.15,37.7332,2
CA-2017-116288,2017-03-12 00:00:00.000000,2017-03-17 00:00:00.000000,Standard Class,BS-11380,242.94,3,0.0,9.7176,1
CA-2017-168228,2017-04-27 00:00:00.000000,2017-04-29 00:00:00.000000,First Class,AP-10915,183.61,9,0.0,51.455799999999996,3
CA-2016-102162,2016-09-11 00:00:00.000000,2016-09-16 00:00:00.000000,Standard Class,JF-15565,1611.01,9,0.0,757.3965,2
CA-2017-130141,2017-10-22 00:00:00.000000,2017-10-24 00:00:00.000000,Second Class,HA-14905,582.304,8,0.8999999999999999,-31.491200000000003,2
CA-2015-147501,2015-08-02 00:00:00.000000,2015-08-06 00:00:00.000000,Standard Class,Co-12640,564.768,4,0.4,44.0292,2
CA-2016-143910,2016-08-12 00:00:00.000000,2016-08-16 00:00:00.000000,Standard Class,BC-11125,145.764,2,0.1,-8.098,1
CA-2014-146885,2014-05-30 00:00:00.000000,2014-06-05 00:00:00.000000,Standard Class,EB-13840,13.62,3,0.0,6.129,1
