sales_key,row_id,order_id,order_date_key,ship_date_key,customer_key,product_key,store_key,shipmode_key,sales,quantity,discount,profit
24250,6063,CA-2015-111780,20151225,20151230,268,852,3,NULL,1199.96,5,0.20,224.9925
24251,6063,CA-2015-111780,20151225,20151230,268,852,2,NULL,1199.96,5,0.20,224.9925
24252,6063,CA-2015-111780,20151225,20151230,268,852,1,NULL,1199.96,5,0.20,224.9925
24253,6064,CA-2015-111780,20151225,20151230,268,795,4,NULL,12.60,3,0.00,6.1740
24254,6064,CA-2015-111780,20151225,20151230,268,795,3,NULL,12.60,3,0.00,6.1740
24255,6064,CA-2015-111780,20151225,20151230,268,795,2,NULL,12.60,3,0.00,6.1740
24256,6064,CA-2015-111780,20151225,20151230,268,795,1,NULL,12.60,3,0.00,6.1740
24257,6065,CA-2015-111780,20151225,20151230,268,458,4,NULL,17.94,3,0.00,8.0730
24258,6065,CA-2015-111780,20151225,20151230,268,458,3,NULL,17.94,3,0.00,8.0730
24259,6065,CA-2015-111780,20151225,20151230,268,458,2,NULL,17.94,3,0.00,8.0730
24260,6065,CA-2015-111780,20151225,20151230,268,458,1,NULL,17.94,3,0.00,8.0730
24261,6066,CA-2015-119942,20150405,20150407,75,640,4,NULL,23.90,6,0.20,7.7688
24262,6066,CA-2015-119942,20150405,20150407,75,640,3,NULL,23.90,6,0.20,7.7688
24263,6066,CA-2015-119942,20150405,20150407,75,640,2,NULL,23.90,6,0.20,7.7688
24264,6066,CA-2015-119942,20150405,20150407,75,640,1,NULL,23.90,6,0.20,7.7688
24265,6067,CA-2015-151547,20150117,20150123,734,1206,4,NULL,88.96,8,0.20,10.0080
24266,6067,CA-2015-151547,20150117,20150123,734,1206,3,NULL,88.96,8,0.20,10.0080
24267,6067,CA-2015-151547,20150117,20150123,734,1206,2,NULL,88.96,8,0.20,10.0080
24268,6067,CA-2015-151547,20150117,20150123,734,1206,1,NULL,88.96,8,0.20,10.0080
24269,6068,CA-2017-166695,20170520,20170524,255,406,4,NULL,518.27,8,0.20,-97.1760
24270,6068,CA-2017-166695,20170520,20170524,255,406,3,NULL,518.27,8,0.20,-97.1760
24271,6068,CA-2017-166695,20170520,20170524,255,406,2,NULL,518.27,8,0.20,-97.1760
24272,6068,CA-2017-166695,20170520,20170524,255,406,1,NULL,518.27,8,0.20,-97.1760
24273,6069,CA-2017-166695,20170520,20170524,255,771,4,NULL,6.98,1,0.00,3.3504
24274,6069,CA-2017-166695,20170520,20170524,255,771,3,NULL,6.98,1,0.00,3.3504
24275,6069,CA-2017-166695,20170520,20170524,255,771,2,NULL,6.98,1,0.00,3.3504
24276,6069,CA-2017-166695,20170520,20170524,255,771,1,NULL,6.98,1,0.00,3.3504
24277,6070,CA-2017-166695,20170520,20170524,255,1772,4,NULL,343.20,1,0.20,38.6100
24278,6070,CA-2017-166695,20170520,20170524,255,1772,3,NULL,343.20,1,0.20,38.6100
24279,6070,CA-2017-166695,20170520,20170524,255,1772,2,NULL,343.20,1,0.20,38.6100
24280,6070,CA-2017-166695,20170520,20170524,255,1772,1,NULL,343.20,1,0.20,38.6100
24281,6071,CA-2017-167542,20170813,20170820,471,677,4,NULL,17.54,3,0.20,5.9211
24282,6071,CA-2017-167542,20170813,20170820,471,677,3,NULL,17.54,3,0.20,5.9211
24283,6071,CA-2017-167542,20170813,20170820,471,677,2,NULL,17.54,3,0.20,5.9211
24284,6071,CA-2017-167542,20170813,20170820,471,677,1,NULL,17.54,3,0.20,5.9211
24285,6072,CA-2015-120901,20151231,20160104,768,622,4,NULL,152.69,2,0.20,-26.7204
24286,6072,CA-2015-120901,20151231,20160104,768,622,3,NULL,152.69,2,0.20,-26.7204
24287,6072,CA-2015-120901,20151231,20160104,768,622,2,NULL,152.69,2,0.20,-26.7204
24288,6072,CA-2015-120901,20151231,20160104,768,622,1,NULL,152.69,2,0.20,-26.7204
24289,6073,CA-2015-120901,20151231,20160104,768,846,4,NULL,3.49,2,0.20,0.5668
24290,6073,CA-2015-120901,20151231,20160104,768,846,3,NULL,3.49,2,0.20,0.5668
24291,6073,CA-2015-120901,20151231,20160104,768,846,2,NULL,3.49,2,0.20,0.5668
24292,6073,CA-2015-120901,20151231,20160104,768,846,1,NULL,3.49,2,0.20,0.5668
24293,6074,CA-2015-120901,20151231,20160104,768,328,4,NULL,5.89,2,0.20,-1.3248
24294,6074,CA-2015-120901,20151231,20160104,768,328,3,NULL,5.89,2,0.20,-1.3248
24295,6074,CA-2015-120901,20151231,20160104,768,328,2,NULL,5.89,2,0.20,-1.3248
24296,6074,CA-2015-120901,20151231,20160104,768,328,1,NULL,5.89,2,0.20,-1.3248
24297,6075,CA-2017-121398,20171225,20171229,93,1243,4,NULL,153.55,3,0.20,51.8238
24298,6075,CA-2017-121398,20171225,20171229,93,1243,3,NULL,153.55,3,0.20,51.8238
24299,6075,CA-2017-121398,20171225,20171229,93,1243,2,NULL,153.55,3,0.20,51.8238
24300,6075,CA-2017-121398,20171225,20171229,93,1243,1,NULL,153.55,3,0.20,51.8238
24301,6076,CA-2017-121398,20171225,20171229,93,274,4,NULL,270.62,2,0.00,2.7062
24302,6076,CA-2017-121398,20171225,20171229,93,274,3,NULL,270.62,2,0.00,2.7062
24303,6076,CA-2017-121398,20171225,20171229,93,274,2,NULL,270.62,2,0.00,2.7062
24304,6076,CA-2017-121398,20171225,20171229,93,274,1,NULL,270.62,2,0.00,2.7062
24305,6077,CA-2016-151561,20160901,20160907,311,476,4,NULL,468.90,6,0.00,206.3160
24306,6077,CA-2016-151561,20160901,20160907,311,476,3,NULL,468.90,6,0.00,206.3160
24307,6077,CA-2016-151561,20160901,20160907,311,476,2,NULL,468.90,6,0.00,206.3160
24308,6077,CA-2016-151561,20160901,20160907,311,476,1,NULL,468.90,6,0.00,206.3160
24309,6078,CA-2016-151561,20160901,20160907,311,1520,4,NULL,72.48,2,0.00,30.4416
24310,6078,CA-2016-151561,20160901,20160907,311,1520,3,NULL,72.48,2,0.00,30.4416
24311,6078,CA-2016-151561,20160901,20160907,311,1520,2,NULL,72.48,2,0.00,30.4416
24312,6078,CA-2016-151561,20160901,20160907,311,1520,1,NULL,72.48,2,0.00,30.4416
24313,6079,CA-2016-151561,20160901,20160907,311,504,4,NULL,10.95,3,0.00,3.2850
24314,6079,CA-2016-151561,20160901,20160907,311,504,3,NULL,10.95,3,0.00,3.2850
24315,6079,CA-2016-151561,20160901,20160907,311,504,2,NULL,10.95,3,0.00,3.2850
24316,6079,CA-2016-151561,20160901,20160907,311,504,1,NULL,10.95,3,0.00,3.2850
24317,6080,CA-2016-151561,20160901,20160907,311,442,4,NULL,191.82,3,0.00,61.3824
24318,6080,CA-2016-151561,20160901,20160907,311,442,3,NULL,191.82,3,0.00,61.3824
24319,6080,CA-2016-151561,20160901,20160907,311,442,2,NULL,191.82,3,0.00,61.3824
24320,6080,CA-2016-151561,20160901,20160907,311,442,1,NULL,191.82,3,0.00,61.3824
24321,6081,CA-2017-154676,20170805,20170808,126,1223,4,NULL,151.06,9,0.20,7.5528
24322,6081,CA-2017-154676,20170805,20170808,126,1223,3,NULL,151.06,9,0.20,7.5528
24323,6081,CA-2017-154676,20170805,20170808,126,1223,2,NULL,151.06,9,0.20,7.5528
24324,6081,CA-2017-154676,20170805,20170808,126,1223,1,NULL,151.06,9,0.20,7.5528
24325,6082,US-2014-165589,20140218,20140218,181,1599,4,NULL,25.16,5,0.60,-11.3220
24326,6082,US-2014-165589,20140218,20140218,181,1599,3,NULL,25.16,5,0.60,-11.3220
24327,6082,US-2014-165589,20140218,20140218,181,1599,2,NULL,25.16,5,0.60,-11.3220
24328,6082,US-2014-165589,20140218,20140218,181,1599,1,NULL,25.16,5,0.60,-11.3220
24329,6083,US-2016-132577,20161122,20161127,189,1500,4,NULL,6.22,6,0.80,-9.6348
24330,6083,US-2016-132577,20161122,20161127,189,1500,3,NULL,6.22,6,0.80,-9.6348
24331,6083,US-2016-132577,20161122,20161127,189,1500,2,NULL,6.22,6,0.80,-9.6348
24332,6083,US-2016-132577,20161122,20161127,189,1500,1,NULL,6.22,6,0.80,-9.6348
24333,6084,US-2016-132577,20161122,20161127,189,1610,4,NULL,23.62,9,0.20,2.6568
24334,6084,US-2016-132577,20161122,20161127,189,1610,3,NULL,23.62,9,0.20,2.6568
24335,6084,US-2016-132577,20161122,20161127,189,1610,2,NULL,23.62,9,0.20,2.6568
24336,6084,US-2016-132577,20161122,20161127,189,1610,1,NULL,23.62,9,0.20,2.6568
24337,6085,US-2016-132577,20161122,20161127,189,1375,4,NULL,24.03,2,0.20,-0.6008
24338,6085,US-2016-132577,20161122,20161127,189,1375,3,NULL,24.03,2,0.20,-0.6008
24339,6085,US-2016-132577,20161122,20161127,189,1375,2,NULL,24.03,2,0.20,-0.6008
24340,6085,US-2016-132577,20161122,20161127,189,1375,1,NULL,24.03,2,0.20,-0.6008
24341,6086,US-2016-132577,20161122,20161127,189,949,4,NULL,2.09,1,0.20,0.6786
24342,6086,US-2016-132577,20161122,20161127,189,949,3,NULL,2.09,1,0.20,0.6786
24343,6086,US-2016-132577,20161122,20161127,189,949,2,NULL,2.09,1,0.20,0.6786
24344,6086,US-2016-132577,20161122,20161127,189,949,1,NULL,2.09,1,0.20,0.6786
24345,6087,US-2016-132577,20161122,20161127,189,1391,4,NULL,4.49,6,0.80,-6.7320
24346,6087,US-2016-132577,20161122,20161127,189,1391,3,NULL,4.49,6,0.80,-6.7320
24347,6087,US-2016-132577,20161122,20161127,189,1391,2,NULL,4.49,6,0.80,-6.7320
24348,6087,US-2016-132577,20161122,20161127,189,1391,1,NULL,4.49,6,0.80,-6.7320
24349,6088,CA-2015-114048,20151214,20151218,14,222,4,NULL,29.22,3,0.00,12.8568
24350,6088,CA-2015-114048,20151214,20151218,14,222,3,NULL,29.22,3,0.00,12.8568
24351,6088,CA-2015-114048,20151214,20151218,14,222,2,NULL,29.22,3,0.00,12.8568
24352,6088,CA-2015-114048,20151214,20151218,14,222,1,NULL,29.22,3,0.00,12.8568
24353,6089,CA-2015-137281,20150613,20150617,542,681,4,NULL,6.48,1,0.00,3.1104
24354,6089,CA-2015-137281,20150613,20150617,542,681,3,NULL,6.48,1,0.00,3.1104
24355,6089,CA-2015-137281,20150613,20150617,542,681,2,NULL,6.48,1,0.00,3.1104
24356,6089,CA-2015-137281,20150613,20150617,542,681,1,NULL,6.48,1,0.00,3.1104
24357,6090,US-2017-162068,20171228,20171231,332,923,4,NULL,1.19,2,0.70,-0.9900
24358,6090,US-2017-162068,20171228,20171231,332,923,3,NULL,1.19,2,0.70,-0.9900
24359,6090,US-2017-162068,20171228,20171231,332,923,2,NULL,1.19,2,0.70,-0.9900
24360,6090,US-2017-162068,20171228,20171231,332,923,1,NULL,1.19,2,0.70,-0.9900
24361,6091,CA-2017-100111,20170920,20170926,278,932,4,NULL,272.65,3,0.10,18.1764
24362,6091,CA-2017-100111,20170920,20170926,278,932,3,NULL,272.65,3,0.10,18.1764
24363,6091,CA-2017-100111,20170920,20170926,278,932,2,NULL,272.65,3,0.10,18.1764
24364,6091,CA-2017-100111,20170920,20170926,278,932,1,NULL,272.65,3,0.10,18.1764
24365,6092,CA-2017-100111,20170920,20170926,278,1773,4,NULL,212.80,2,0.00,95.7600
24366,6092,CA-2017-100111,20170920,20170926,278,1773,3,NULL,212.80,2,0.00,95.7600
24367,6092,CA-2017-100111,20170920,20170926,278,1773,2,NULL,212.80,2,0.00,95.7600
24368,6092,CA-2017-100111,20170920,20170926,278,1773,1,NULL,212.80,2,0.00,95.7600
24369,6093,CA-2017-100111,20170920,20170926,278,1672,4,NULL,38.52,9,0.00,18.1044
24370,6093,CA-2017-100111,20170920,20170926,278,1672,3,NULL,38.52,9,0.00,18.1044
24371,6093,CA-2017-100111,20170920,20170926,278,1672,2,NULL,38.52,9,0.00,18.1044
24372,6093,CA-2017-100111,20170920,20170926,278,1672,1,NULL,38.52,9,0.00,18.1044
24373,6094,CA-2017-100111,20170920,20170926,278,478,4,NULL,72.64,2,0.00,21.7920
24374,6094,CA-2017-100111,20170920,20170926,278,478,3,NULL,72.64,2,0.00,21.7920
24375,6094,CA-2017-100111,20170920,20170926,278,478,2,NULL,72.64,2,0.00,21.7920
24376,6094,CA-2017-100111,20170920,20170926,278,478,1,NULL,72.64,2,0.00,21.7920
24377,6095,CA-2017-100111,20170920,20170926,278,76,4,NULL,45.40,4,0.00,12.7120
24378,6095,CA-2017-100111,20170920,20170926,278,76,3,NULL,45.40,4,0.00,12.7120
24379,6095,CA-2017-100111,20170920,20170926,278,76,2,NULL,45.40,4,0.00,12.7120
24380,6095,CA-2017-100111,20170920,20170926,278,76,1,NULL,45.40,4,0.00,12.7120
24381,6096,CA-2017-100111,20170920,20170926,278,321,4,NULL,13.76,2,0.00,6.3296
24382,6096,CA-2017-100111,20170920,20170926,278,321,3,NULL,13.76,2,0.00,6.3296
24383,6096,CA-2017-100111,20170920,20170926,278,321,2,NULL,13.76,2,0.00,6.3296
24384,6096,CA-2017-100111,20170920,20170926,278,321,1,NULL,13.76,2,0.00,6.3296
24385,6097,CA-2017-100111,20170920,20170926,278,52,4,NULL,80.99,1,0.10,8.0991
24386,6097,CA-2017-100111,20170920,20170926,278,52,3,NULL,80.99,1,0.10,8.0991
24387,6097,CA-2017-100111,20170920,20170926,278,52,2,NULL,80.99,1,0.10,8.0991
24388,6097,CA-2017-100111,20170920,20170926,278,52,1,NULL,80.99,1,0.10,8.0991
24389,6098,CA-2017-100111,20170920,20170926,278,186,4,NULL,11.78,3,0.20,3.9771
24390,6098,CA-2017-100111,20170920,20170926,278,186,3,NULL,11.78,3,0.20,3.9771
24391,6098,CA-2017-100111,20170920,20170926,278,186,2,NULL,11.78,3,0.20,3.9771
24392,6098,CA-2017-100111,20170920,20170926,278,186,1,NULL,11.78,3,0.20,3.9771
24393,6099,CA-2017-100111,20170920,20170926,278,53,4,NULL,4.36,2,0.00,1.7876
24394,6099,CA-2017-100111,20170920,20170926,278,53,3,NULL,4.36,2,0.00,1.7876
24395,6099,CA-2017-100111,20170920,20170926,278,53,2,NULL,4.36,2,0.00,1.7876
24396,6099,CA-2017-100111,20170920,20170926,278,53,1,NULL,4.36,2,0.00,1.7876
24397,6100,CA-2017-100111,20170920,20170926,278,285,4,NULL,2888.13,11,0.10,609.7157
24398,6100,CA-2017-100111,20170920,20170926,278,285,3,NULL,2888.13,11,0.10,609.7157
24399,6100,CA-2017-100111,20170920,20170926,278,285,2,NULL,2888.13,11,0.10,609.7157
24400,6100,CA-2017-100111,20170920,20170926,278,285,1,NULL,2888.13,11,0.10,609.7157
24401,6101,CA-2017-100111,20170920,20170926,278,1149,4,NULL,1299.66,2,0.00,350.9082
24402,6101,CA-2017-100111,20170920,20170926,278,1149,3,NULL,1299.66,2,0.00,350.9082
24403,6101,CA-2017-100111,20170920,20170926,278,1149,2,NULL,1299.66,2,0.00,350.9082
24404,6101,CA-2017-100111,20170920,20170926,278,1149,1,NULL,1299.66,2,0.00,350.9082
24405,6102,CA-2017-100111,20170920,20170926,278,446,4,NULL,2254.41,5,0.10,375.7350
24406,6102,CA-2017-100111,20170920,20170926,278,446,3,NULL,2254.41,5,0.10,375.7350
24407,6102,CA-2017-100111,20170920,20170926,278,446,2,NULL,2254.41,5,0.10,375.7350
24408,6102,CA-2017-100111,20170920,20170926,278,446,1,NULL,2254.41,5,0.10,375.7350
24409,6103,CA-2017-100111,20170920,20170926,278,140,4,NULL,104.85,3,0.00,28.3095
24410,6103,CA-2017-100111,20170920,20170926,278,140,3,NULL,104.85,3,0.00,28.3095
24411,6103,CA-2017-100111,20170920,20170926,278,140,2,NULL,104.85,3,0.00,28.3095
24412,6103,CA-2017-100111,20170920,20170926,278,140,1,NULL,104.85,3,0.00,28.3095
24413,6104,CA-2017-100111,20170920,20170926,278,85,4,NULL,59.97,3,0.00,20.3898
24414,6104,CA-2017-100111,20170920,20170926,278,85,3,NULL,59.97,3,0.00,20.3898
24415,6104,CA-2017-100111,20170920,20170926,278,85,2,NULL,59.97,3,0.00,20.3898
24416,6104,CA-2017-100111,20170920,20170926,278,85,1,NULL,59.97,3,0.00,20.3898
24417,6105,US-2017-132381,20170822,20170824,657,737,4,NULL,314.53,2,0.40,-83.8752
24418,6105,US-2017-132381,20170822,20170824,657,737,3,NULL,314.53,2,0.40,-83.8752
24419,6105,US-2017-132381,20170822,20170824,657,737,2,NULL,314.53,2,0.40,-83.8752
24420,6105,US-2017-132381,20170822,20170824,657,737,1,NULL,314.53,2,0.40,-83.8752
24421,6106,CA-2015-147011,20150618,20150622,404,320,4,NULL,13.63,4,0.20,3.5784
24422,6106,CA-2015-147011,20150618,20150622,404,320,3,NULL,13.63,4,0.20,3.5784
24423,6106,CA-2015-147011,20150618,20150622,404,320,2,NULL,13.63,4,0.20,3.5784
24424,6106,CA-2015-147011,20150618,20150622,404,320,1,NULL,13.63,4,0.20,3.5784
24425,6107,CA-2014-120852,20141220,20141225,577,536,4,NULL,19.43,2,0.80,-49.5516
24426,6107,CA-2014-120852,20141220,20141225,577,536,3,NULL,19.43,2,0.80,-49.5516
24427,6107,CA-2014-120852,20141220,20141225,577,536,2,NULL,19.43,2,0.80,-49.5516
24428,6107,CA-2014-120852,20141220,20141225,577,536,1,NULL,19.43,2,0.80,-49.5516
24429,6108,CA-2014-120852,20141220,20141225,577,961,4,NULL,65.44,5,0.20,-8.1800
24430,6108,CA-2014-120852,20141220,20141225,577,961,3,NULL,65.44,5,0.20,-8.1800
24431,6108,CA-2014-120852,20141220,20141225,577,961,2,NULL,65.44,5,0.20,-8.1800
24432,6108,CA-2014-120852,20141220,20141225,577,961,1,NULL,65.44,5,0.20,-8.1800
24433,6109,CA-2016-150007,20160911,20160916,549,1551,4,NULL,6.00,2,0.20,2.1000
24434,6109,CA-2016-150007,20160911,20160916,549,1551,3,NULL,6.00,2,0.20,2.1000
24435,6109,CA-2016-150007,20160911,20160916,549,1551,2,NULL,6.00,2,0.20,2.1000
24436,6109,CA-2016-150007,20160911,20160916,549,1551,1,NULL,6.00,2,0.20,2.1000
24437,6110,CA-2016-150007,20160911,20160916,549,1311,4,NULL,1.91,3,0.80,-3.2436
24438,6110,CA-2016-150007,20160911,20160916,549,1311,3,NULL,1.91,3,0.80,-3.2436
24439,6110,CA-2016-150007,20160911,20160916,549,1311,2,NULL,1.91,3,0.80,-3.2436
24440,6110,CA-2016-150007,20160911,20160916,549,1311,1,NULL,1.91,3,0.80,-3.2436
24441,6111,CA-2016-124590,20161112,20161116,728,1497,4,NULL,1474.80,7,0.30,-21.0686
24442,6111,CA-2016-124590,20161112,20161116,728,1497,3,NULL,1474.80,7,0.30,-21.0686
24443,6111,CA-2016-124590,20161112,20161116,728,1497,2,NULL,1474.80,7,0.30,-21.0686
24444,6111,CA-2016-124590,20161112,20161116,728,1497,1,NULL,1474.80,7,0.30,-21.0686
24445,6112,CA-2016-124590,20161112,20161116,728,15,4,NULL,110.10,2,0.20,33.0288
24446,6112,CA-2016-124590,20161112,20161116,728,15,3,NULL,110.10,2,0.20,33.0288
24447,6112,CA-2016-124590,20161112,20161116,728,15,2,NULL,110.10,2,0.20,33.0288
24448,6112,CA-2016-124590,20161112,20161116,728,15,1,NULL,110.10,2,0.20,33.0288
24449,6113,CA-2016-124590,20161112,20161116,728,204,4,NULL,16.75,6,0.20,5.4444
24450,6113,CA-2016-124590,20161112,20161116,728,204,3,NULL,16.75,6,0.20,5.4444
24451,6113,CA-2016-124590,20161112,20161116,728,204,2,NULL,16.75,6,0.20,5.4444
24452,6113,CA-2016-124590,20161112,20161116,728,204,1,NULL,16.75,6,0.20,5.4444
24453,6114,CA-2016-124590,20161112,20161116,728,2,4,NULL,1537.07,9,0.30,0.0000
24454,6114,CA-2016-124590,20161112,20161116,728,2,3,NULL,1537.07,9,0.30,0.0000
24455,6114,CA-2016-124590,20161112,20161116,728,2,2,NULL,1537.07,9,0.30,0.0000
24456,6114,CA-2016-124590,20161112,20161116,728,2,1,NULL,1537.07,9,0.30,0.0000
24457,6115,CA-2016-124590,20161112,20161116,728,624,4,NULL,449.37,2,0.30,-12.8392
24458,6115,CA-2016-124590,20161112,20161116,728,624,3,NULL,449.37,2,0.30,-12.8392
24459,6115,CA-2016-124590,20161112,20161116,728,624,2,NULL,449.37,2,0.30,-12.8392
24460,6115,CA-2016-124590,20161112,20161116,728,624,1,NULL,449.37,2,0.30,-12.8392
24461,6116,CA-2016-133802,20160314,20160320,71,45,4,NULL,41.90,6,0.20,14.1426
24462,6116,CA-2016-133802,20160314,20160320,71,45,3,NULL,41.90,6,0.20,14.1426
24463,6116,CA-2016-133802,20160314,20160320,71,45,2,NULL,41.90,6,0.20,14.1426
24464,6116,CA-2016-133802,20160314,20160320,71,45,1,NULL,41.90,6,0.20,14.1426
24465,6117,US-2016-113677,20161113,20161119,476,1774,4,NULL,2279.96,4,0.00,592.7896
24466,6117,US-2016-113677,20161113,20161119,476,1774,3,NULL,2279.96,4,0.00,592.7896
24467,6117,US-2016-113677,20161113,20161119,476,1774,2,NULL,2279.96,4,0.00,592.7896
24468,6117,US-2016-113677,20161113,20161119,476,1774,1,NULL,2279.96,4,0.00,592.7896
24469,6118,US-2016-113677,20161113,20161119,476,640,4,NULL,14.94,3,0.00,6.8724
24470,6118,US-2016-113677,20161113,20161119,476,640,3,NULL,14.94,3,0.00,6.8724
24471,6118,US-2016-113677,20161113,20161119,476,640,2,NULL,14.94,3,0.00,6.8724
24472,6118,US-2016-113677,20161113,20161119,476,640,1,NULL,14.94,3,0.00,6.8724
24473,6119,CA-2017-143378,20170919,20170925,336,517,4,NULL,191.98,3,0.20,19.1976
24474,6119,CA-2017-143378,20170919,20170925,336,517,3,NULL,191.98,3,0.20,19.1976
24475,6119,CA-2017-143378,20170919,20170925,336,517,2,NULL,191.98,3,0.20,19.1976
24476,6119,CA-2017-143378,20170919,20170925,336,517,1,NULL,191.98,3,0.20,19.1976
24477,6120,CA-2017-143378,20170919,20170925,336,1069,4,NULL,23.83,3,0.20,6.5538
24478,6120,CA-2017-143378,20170919,20170925,336,1069,3,NULL,23.83,3,0.20,6.5538
24479,6120,CA-2017-143378,20170919,20170925,336,1069,2,NULL,23.83,3,0.20,6.5538
24480,6120,CA-2017-143378,20170919,20170925,336,1069,1,NULL,23.83,3,0.20,6.5538
24481,6121,CA-2017-143378,20170919,20170925,336,442,4,NULL,409.22,8,0.20,61.3824
24482,6121,CA-2017-143378,20170919,20170925,336,442,3,NULL,409.22,8,0.20,61.3824
24483,6121,CA-2017-143378,20170919,20170925,336,442,2,NULL,409.22,8,0.20,61.3824
24484,6121,CA-2017-143378,20170919,20170925,336,442,1,NULL,409.22,8,0.20,61.3824
24485,6122,CA-2017-143378,20170919,20170925,336,367,4,NULL,72.59,2,0.70,-128.2388
24486,6122,CA-2017-143378,20170919,20170925,336,367,3,NULL,72.59,2,0.70,-128.2388
24487,6122,CA-2017-143378,20170919,20170925,336,367,2,NULL,72.59,2,0.70,-128.2388
24488,6122,CA-2017-143378,20170919,20170925,336,367,1,NULL,72.59,2,0.70,-128.2388
24489,6123,CA-2017-152660,20171204,20171209,559,1425,4,NULL,61.57,2,0.20,4.6176
24490,6123,CA-2017-152660,20171204,20171209,559,1425,3,NULL,61.57,2,0.20,4.6176
24491,6123,CA-2017-152660,20171204,20171209,559,1425,2,NULL,61.57,2,0.20,4.6176
24492,6123,CA-2017-152660,20171204,20171209,559,1425,1,NULL,61.57,2,0.20,4.6176
24493,6124,CA-2015-142139,20150831,20150905,175,1255,4,NULL,20.96,4,0.20,6.8120
24494,6124,CA-2015-142139,20150831,20150905,175,1255,3,NULL,20.96,4,0.20,6.8120
24495,6124,CA-2015-142139,20150831,20150905,175,1255,2,NULL,20.96,4,0.20,6.8120
24496,6124,CA-2015-142139,20150831,20150905,175,1255,1,NULL,20.96,4,0.20,6.8120
24497,6125,CA-2017-145772,20170603,20170607,165,1045,4,NULL,44.75,5,0.00,8.5025
24498,6125,CA-2017-145772,20170603,20170607,165,1045,3,NULL,44.75,5,0.00,8.5025
24499,6125,CA-2017-145772,20170603,20170607,165,1045,2,NULL,44.75,5,0.00,8.5025
24500,6125,CA-2017-145772,20170603,20170607,165,1045,1,NULL,44.75,5,0.00,8.5025
24501,6126,CA-2017-145772,20170603,20170607,165,1775,4,NULL,11.96,2,0.00,5.3820
24502,6126,CA-2017-145772,20170603,20170607,165,1775,3,NULL,11.96,2,0.00,5.3820
24503,6126,CA-2017-145772,20170603,20170607,165,1775,2,NULL,11.96,2,0.00,5.3820
24504,6126,CA-2017-145772,20170603,20170607,165,1775,1,NULL,11.96,2,0.00,5.3820
24505,6127,CA-2017-145772,20170603,20170607,165,767,4,NULL,3.91,1,0.20,1.2714
24506,6127,CA-2017-145772,20170603,20170607,165,767,3,NULL,3.91,1,0.20,1.2714
24507,6127,CA-2017-145772,20170603,20170607,165,767,2,NULL,3.91,1,0.20,1.2714
24508,6127,CA-2017-145772,20170603,20170607,165,767,1,NULL,3.91,1,0.20,1.2714
24509,6128,CA-2016-124100,20160331,20160406,553,164,4,NULL,328.00,6,0.10,54.6660
24510,6128,CA-2016-124100,20160331,20160406,553,164,3,NULL,328.00,6,0.10,54.6660
24511,6128,CA-2016-124100,20160331,20160406,553,164,2,NULL,328.00,6,0.10,54.6660
24512,6128,CA-2016-124100,20160331,20160406,553,164,1,NULL,328.00,6,0.10,54.6660
24513,6129,US-2014-158400,20141025,20141028,693,1088,4,NULL,49.41,4,0.20,18.5280
24514,6129,US-2014-158400,20141025,20141028,693,1088,3,NULL,49.41,4,0.20,18.5280
24515,6129,US-2014-158400,20141025,20141028,693,1088,2,NULL,49.41,4,0.20,18.5280
24516,6129,US-2014-158400,20141025,20141028,693,1088,1,NULL,49.41,4,0.20,18.5280
24517,6130,CA-2017-162033,20170326,20170402,774,937,4,NULL,53.25,3,0.00,20.7675
24518,6130,CA-2017-162033,20170326,20170402,774,937,3,NULL,53.25,3,0.00,20.7675
24519,6130,CA-2017-162033,20170326,20170402,774,937,2,NULL,53.25,3,0.00,20.7675
24520,6130,CA-2017-162033,20170326,20170402,774,937,1,NULL,53.25,3,0.00,20.7675
24521,6131,CA-2017-162033,20170326,20170402,774,1015,4,NULL,3.76,2,0.00,1.3160
24522,6131,CA-2017-162033,20170326,20170402,774,1015,3,NULL,3.76,2,0.00,1.3160
